"NombreMunicipio","CodigoMunicipio","Ubicacion","NombreRegion","CodigoRegion","Año","NumeroCasos","TasaXMilHabitantes"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2019","10","2"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2019","131","9.2"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2019","49","4.9"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2019","116","4.4"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2019","168","3.9"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2019","20","6.3"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2019","38","4.6"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2019","51","5.9"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2019","267","6.7"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2019","71","4.9"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2019","102","5.5"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2019","130","4.5"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2019","701","5"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2019","49","5.4"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2019","354","4.1"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2019","110","6"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2019","40","5.5"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2019","58","3.6"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2019","36","6.2"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2019","90","5.7"
"San José de La Montaña","05658","POINT (-75.683472 6.848958)","NORTE","5","2019","9","2.4"
"San Juan de Urabá","05659","POINT (-76.524538 8.766496)","URABA","9","2019","80","3.9"
"San Luis","05660","POINT (-74.994436 6.042772)","ORIENTE","7","2019","80","6.1"
"San Pedro de Los Milagros","05664","POINT (-75.555959 6.461815)","NORTE","5","2019","122","5.4"
"San Pedro de Urabá","05665","POINT (-76.382921 8.277916)","URABA","9","2019","122","3.9"
"San Rafael","05667","POINT (-75.028257 6.295426)","ORIENTE","7","2019","71","4.5"
"San Roque","05670","POINT (-75.019485 6.485044)","NORDESTE","4","2019","123","5.7"
"San Vicente","05674","POINT (-75.331782 6.282678)","ORIENTE","7","2019","103","4.6"
"Santa Bárbara","05679","POINT (-75.568167 5.874215)","SUROESTE","8","2019","152","5.6"
"Santa Fe de Antioquia","05042","POINT (-75.827742 6.556455)","OCCIDENTE","6","2019","152","5.7"
"Santa Rosa de Osos","05686","POINT (-75.460696 6.648965)","NORTE","5","2019","197","5.3"
"Santo Domingo","05690","POINT (-75.164398 6.471292)","NORDESTE","4","2019","56","4.5"
"Segovia","05736","POINT (-75.164407 6.471289)","NORDESTE","4","2019","220","5.7"
"Sonsón","05756","POINT (-75.31098 5.709254)","ORIENTE","7","2019","190","5.2"
"Sopetrán","05761","POINT (-75.742487 6.500955)","OCCIDENTE","6","2019","98","6.4"
"Támesis","05789","POINT (-75.712508 5.662788)","SUROESTE","8","2019","91","5.6"
"Tarazá","05790","POINT (-75.39983 7.58049)","BAJO CAUCA","2","2019","184","6.7"
"Tarso","05792","POINT (-75.82213 5.865469)","SUROESTE","8","2019","21","3.4"
"Titiribí","05809","POINT (-75.793717 6.063419)","SUROESTE","8","2019","55","5.1"
"Toledo","05819","POINT (-75.691555 7.01096)","NORTE","5","2019","23","4.6"
"Turbo","05837","POINT (-76.728476 8.095151)","URABA","9","2019","559","4.4"
"Uramita","05842","POINT (-76.266639 7.001396)","OCCIDENTE","6","2019","24","3.5"
"Urrao","05847","POINT (-76.134557 6.317018)","SUROESTE","8","2019","168","5.5"
"Valdivia","05854","POINT (-75.391627 7.292119)","NORTE","5","2019","87","6.2"
"Valparaíso","05856","POINT (-75.62448 5.616356)","SUROESTE","8","2019","38","5.9"
"Vegachí","05858","POINT (-74.798745 6.77151)","NORDESTE","4","2019","76","6.4"
"Venecia","05861","POINT (-75.733897 5.963555)","SUROESTE","8","2019","81","7"
"Vigía del Fuerte","05873","POINT (-76.896085 6.589081)","URABA","9","2019","12","1.3"
"Yalí","05885","POINT (-74.842107 6.675328)","NORDESTE","4","2019","26","3.4"
"Yarumal","05887","POINT (-75.416733 6.963321)","NORTE","5","2019","206","4.9"
"Yolombó","05890","POINT (-75.01183 6.59926)","NORDESTE","4","2019","122","5.3"
"Yondó","05893","POINT (-73.909599 7.007398)","MAGDALENA MEDIO","3","2019","61","3.1"
"Zaragoza","05895","POINT (-74.868261 7.492548)","BAJO CAUCA","2","2019","126","5"
"Abejorral","05002","POINT (-75.427045 5.79145)","ORIENTE","7","2020","120","5.9"
"Abriaquí","05004","POINT (-76.064563 6.63197)","OCCIDENTE","6","2020","21","7.7"
"Alejandría","05021","POINT (-75.141258 6.376923)","ORIENTE","7","2020","29","6.2"
"Amagá","05030","POINT (-75.703216 6.04063)","SUROESTE","8","2020","158","5.1"
"Amalfi","05031","POINT (-75.075028 6.907385)","NORDESTE","4","2020","128","4.7"
"Andes","05034","POINT (-75.877699 5.655629)","SUROESTE","8","2020","262","5.9"
"Angelópolis","05036","POINT (-75.710262 6.111531)","SUROESTE","8","2020","33","5.6"
"Angostura","05038","POINT (-75.334973 6.885789)","NORTE","5","2020","50","4.3"
"Anorí","05040","POINT (-75.145827 7.073577)","NORDESTE","4","2020","95","5"
"Anzá","05044","POINT (-75.854027 6.303405)","OCCIDENTE","6","2020","42","5.9"
"Apartadó","05045","POINT (-76.630692 7.887047)","URABA","9","2020","640","5"
"Arboletes","05051","POINT (-76.427353 8.852936)","URABA","9","2020","146","4.8"
"Argelia","05055","POINT (-75.142821 5.731236)","ORIENTE","7","2020","34","4.5"
"Armenia","05059","POINT (-75.787666 6.156497)","OCCIDENTE","6","2020","26","5.1"
"Barbosa","05079","POINT (-75.331286 6.437248)","VALLE DE ABURRA","1","2020","295","5.4"
"Bello","05088","POINT (-75.558281 6.334985)","VALLE DE ABURRA","1","2020","2793","5.1"
"Belmira","05086","POINT (-75.667252 6.606713)","NORTE","5","2020","22","3.6"
"Betania","05091","POINT (-75.976261 5.745292)","SUROESTE","8","2020","92","8.9"
"Betulia","05093","POINT (-75.984594 6.113454)","SUROESTE","8","2020","104","6.5"
"Briceño","05107","POINT (-75.551532 7.110465)","NORTE","5","2020","34","4.2"
"Buriticá","05113","POINT (-75.907102 6.719872)","OCCIDENTE","6","2020","32","3.3"
"Cáceres","05120","POINT (-75.347874 7.582281)","BAJO CAUCA","2","2020","174","5.7"
"Caicedo","05125","POINT (-75.982545 6.406072)","OCCIDENTE","6","2020","29","3.4"
"Caldas","05129","POINT (-75.635534 6.09199)","VALLE DE ABURRA","1","2020","497","6"
"Campamento","05134","POINT (-75.29634 6.979113)","NORTE","5","2020","37","4"
"Cañasgordas","05138","POINT (-76.025603 6.749957)","OCCIDENTE","6","2020","87","5.6"
"Caracolí","05142","POINT (-74.756712 6.410876)","MAGDALENA MEDIO","3","2020","32","7.1"
"Caramanta","05145","POINT (-75.644483 5.548681)","SUROESTE","8","2020","29","6.2"
"Carepa","05147","POINT (-76.655568 7.755937)","URABA","9","2020","279","5.5"
"Carolina","05150","POINT (-75.281494 6.723626)","NORTE","5","2020","34","8.6"
"Caucasia","05154","POINT (-75.197397 7.989436)","BAJO CAUCA","2","2020","707","7.4"
"Chigorodó","05172","POINT (-76.685044 7.672652)","URABA","9","2020","334","5.6"
"Cisneros","05190","POINT (-75.087684 6.538526)","NORDESTE","4","2020","75","7.5"
"Ciudad Bolívar","05101","POINT (-76.020994 5.850015)","SUROESTE","8","2020","209","7.9"
"Cocorná","05197","POINT (-75.185273 6.057769)","ORIENTE","7","2020","118","8"
"Concepción","05206","POINT (-75.259425 6.394975)","ORIENTE","7","2020","22","4.6"
"Concordia","05209","POINT (-75.907256 6.046154)","SUROESTE","8","2020","114","5.3"
"Copacabana","05212","POINT (-75.508181 6.346097)","VALLE DE ABURRA","1","2020","477","5.8"
"Dabeiba","05234","POINT (-76.266682 7.001567)","OCCIDENTE","6","2020","140","6"
"Donmatías","05237","POINT (-75.394608 6.486305)","NORTE","5","2020","92","4.7"
"Ebéjico","05240","POINT (-75.768514 6.326468)","OCCIDENTE","6","2020","61","5"
"El Bagre","05250","POINT (-74.812977 7.60005)","BAJO CAUCA","2","2020","320","5.9"
"El Carmen de Viboral","05148","POINT (-75.335351 6.083283)","ORIENTE","7","2020","267","4.3"
"El Peñol","05541","POINT (-75.161743 6.234274)","ORIENTE","7","2020","116","5.3"
"El Retiro","05607","POINT (-75.502683 6.057336)","ORIENTE","7","2020","119","4.8"
"El Santuario","05697","POINT (-75.265676 6.139528)","ORIENTE","7","2020","218","6"
"Entrerríos","05264","POINT (-75.517037 6.567385)","NORTE","5","2020","55","4.7"
"Envigado","05266","POINT (-75.587333 6.16996)","VALLE DE ABURRA","1","2020","1448","6"
"Fredonia","05282","POINT (-75.671749 5.927145)","SUROESTE","8","2020","181","7.3"
"Frontino","05284","POINT (-76.128568 6.77975)","OCCIDENTE","6","2020","87","4.2"
"Giraldo","05306","POINT (-75.953365 6.680421)","OCCIDENTE","6","2020","34","5.9"
"Girardota","05308","POINT (-75.446101 6.377536)","VALLE DE ABURRA","1","2020","321","5.9"
"Gómez Plata","05310","POINT (-75.219375 6.681523)","NORTE","5","2020","54","5.4"
"Granada","05313","POINT (-75.18443 6.14432)","ORIENTE","7","2020","54","5.5"
"Guadalupe","05315","POINT (-75.240458 6.814987)","NORTE","5","2020","24","3.6"
"Guarne","05318","POINT (-75.442619 6.279958)","ORIENTE","7","2020","258","4.4"
"Guatapé","05321","POINT (-75.161723 6.234276)","ORIENTE","7","2020","51","5.9"
"Heliconia","05347","POINT (-75.733349 6.207128)","OCCIDENTE","6","2020","31","5.7"
"Hispania","05353","POINT (-75.907416 5.799621)","SUROESTE","8","2020","27","4.8"
"Itagüí","05360","POINT (-75.609585 6.172619)","VALLE DE ABURRA","1","2020","1655","5.7"
"Ituango","05361","POINT (-75.764081 7.172568)","NORTE","5","2020","146","5.3"
"Jardín","05364","POINT (-75.819483 5.599097)","SUROESTE","8","2020","81","5.5"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2020","69","5"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2020","397","5.8"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2020","384","5.1"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2020","35","4.1"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2020","143","6.4"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2020","52","5.2"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2020","58","7"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2020","264","3.9"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2020","17056","6.7"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2020","39","5.9"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2020","13","2.5"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2020","110","7.6"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2020","58","5.8"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2020","149","5.4"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2020","238","5.4"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2020","14","4.4"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2020","43","5.2"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2020","40","4.6"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2020","310","7.6"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2020","74","5.1"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2020","102","5.4"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2020","149","5"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2020","856","6"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2020","45","4.9"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2020","485","5.5"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2020","94","5.1"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2020","46","6.3"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2020","96","6.1"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2020","37","6.3"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2020","71","4.4"
"San José de La Montaña","05658","POINT (-75.683472 6.848958)","NORTE","5","2020","14","3.7"
"San Juan de Urabá","05659","POINT (-76.524538 8.766496)","URABA","9","2020","90","4.3"
"San Luis","05660","POINT (-74.994436 6.042772)","ORIENTE","7","2020","79","6"
"San Pedro de Los Milagros","05664","POINT (-75.555959 6.461815)","NORTE","5","2020","117","5.1"
"San Pedro de Urabá","05665","POINT (-76.382921 8.277916)","URABA","9","2020","171","5.3"
"San Rafael","05667","POINT (-75.028257 6.295426)","ORIENTE","7","2020","76","4.9"
"San Roque","05670","POINT (-75.019485 6.485044)","NORDESTE","4","2020","128","5.9"
"San Vicente","05674","POINT (-75.331782 6.282678)","ORIENTE","7","2020","95","4.2"
"Santa Bárbara","05679","POINT (-75.568167 5.874215)","SUROESTE","8","2020","178","6.5"
"Santa Fe de Antioquia","05042","POINT (-75.827742 6.556455)","OCCIDENTE","6","2020","167","6.2"
"Santa Rosa de Osos","05686","POINT (-75.460696 6.648965)","NORTE","5","2020","181","4.8"
"Santo Domingo","05690","POINT (-75.164398 6.471292)","NORDESTE","4","2020","49","4"
"Segovia","05736","POINT (-75.164407 6.471289)","NORDESTE","4","2020","273","6.9"
"Sonsón","05756","POINT (-75.31098 5.709254)","ORIENTE","7","2020","191","5.2"
"Sopetrán","05761","POINT (-75.742487 6.500955)","OCCIDENTE","6","2020","106","6.8"
"Támesis","05789","POINT (-75.712508 5.662788)","SUROESTE","8","2020","100","6.2"
"Tarazá","05790","POINT (-75.39983 7.58049)","BAJO CAUCA","2","2020","187","6.7"
"Tarso","05792","POINT (-75.82213 5.865469)","SUROESTE","8","2020","29","4.7"
"Titiribí","05809","POINT (-75.793717 6.063419)","SUROESTE","8","2020","63","5.9"
"Toledo","05819","POINT (-75.691555 7.01096)","NORTE","5","2020","22","4.4"
"Turbo","05837","POINT (-76.728476 8.095151)","URABA","9","2020","684","5.3"
"Uramita","05842","POINT (-76.266639 7.001396)","OCCIDENTE","6","2020","47","6.8"
"Urrao","05847","POINT (-76.134557 6.317018)","SUROESTE","8","2020","198","6.4"
"Valdivia","05854","POINT (-75.391627 7.292119)","NORTE","5","2020","94","6.7"
"Valparaíso","05856","POINT (-75.62448 5.616356)","SUROESTE","8","2020","36","5.6"
"Vegachí","05858","POINT (-74.798745 6.77151)","NORDESTE","4","2020","84","7"
"Venecia","05861","POINT (-75.733897 5.963555)","SUROESTE","8","2020","84","7.2"
"Vigía del Fuerte","05873","POINT (-76.896085 6.589081)","URABA","9","2020","21","2.2"
"Yalí","05885","POINT (-74.842107 6.675328)","NORDESTE","4","2020","30","3.9"
"Yarumal","05887","POINT (-75.416733 6.963321)","NORTE","5","2020","267","6.3"
"Yolombó","05890","POINT (-75.01183 6.59926)","NORDESTE","4","2020","156","6.6"
"Yondó","05893","POINT (-73.909599 7.007398)","MAGDALENA MEDIO","3","2020","78","3.9"
"Zaragoza","05895","POINT (-74.868261 7.492548)","BAJO CAUCA","2","2020","162","6.3"
"Abejorral","05002","POINT (-75.427045 5.79145)","ORIENTE","7","2021","135","6.6"
"Abriaquí","05004","POINT (-76.064563 6.63197)","OCCIDENTE","6","2021","13","4.7"
"Alejandría","05021","POINT (-75.141258 6.376923)","ORIENTE","7","2021","27","5.7"
"Amagá","05030","POINT (-75.703216 6.04063)","SUROESTE","8","2021","222","7"
"Amalfi","05031","POINT (-75.075028 6.907385)","NORDESTE","4","2021","181","6.6"
"Andes","05034","POINT (-75.877699 5.655629)","SUROESTE","8","2021","334","7.4"
"Angelópolis","05036","POINT (-75.710262 6.111531)","SUROESTE","8","2021","49","8.3"
"Angostura","05038","POINT (-75.334973 6.885789)","NORTE","5","2021","81","6.9"
"Anorí","05040","POINT (-75.145827 7.073577)","NORDESTE","4","2021","113","5.8"
"Anzá","05044","POINT (-75.854027 6.303405)","OCCIDENTE","6","2021","39","5.4"
"Apartadó","05045","POINT (-76.630692 7.887047)","URABA","9","2021","830","6.4"
"Arboletes","05051","POINT (-76.427353 8.852936)","URABA","9","2021","177","5.7"
"Argelia","05055","POINT (-75.142821 5.731236)","ORIENTE","7","2021","47","6.1"
"Armenia","05059","POINT (-75.787666 6.156497)","OCCIDENTE","6","2021","30","5.8"
"Barbosa","05079","POINT (-75.331286 6.437248)","VALLE DE ABURRA","1","2021","406","7.4"
"Bello","05088","POINT (-75.558281 6.334985)","VALLE DE ABURRA","1","2021","3516","6.3"
"Belmira","05086","POINT (-75.667252 6.606713)","NORTE","5","2021","44","7.1"
"Betania","05091","POINT (-75.976261 5.745292)","SUROESTE","8","2021","68","6.5"
"Betulia","05093","POINT (-75.984594 6.113454)","SUROESTE","8","2021","104","6.4"
"Briceño","05107","POINT (-75.551532 7.110465)","NORTE","5","2021","33","4"
"Buriticá","05113","POINT (-75.907102 6.719872)","OCCIDENTE","6","2021","59","6"
"Cáceres","05120","POINT (-75.347874 7.582281)","BAJO CAUCA","2","2021","178","5.8"
"Caicedo","05125","POINT (-75.982545 6.406072)","OCCIDENTE","6","2021","38","4.4"
"Caldas","05129","POINT (-75.635534 6.09199)","VALLE DE ABURRA","1","2021","687","8.1"
"Campamento","05134","POINT (-75.29634 6.979113)","NORTE","5","2021","42","4.5"
"Cañasgordas","05138","POINT (-76.025603 6.749957)","OCCIDENTE","6","2021","111","7"
"Caracolí","05142","POINT (-74.756712 6.410876)","MAGDALENA MEDIO","3","2021","31","6.7"
"Caramanta","05145","POINT (-75.644483 5.548681)","SUROESTE","8","2021","43","9.1"
"Carepa","05147","POINT (-76.655568 7.755937)","URABA","9","2021","255","4.9"
"Carolina","05150","POINT (-75.281494 6.723626)","NORTE","5","2021","26","6.4"
"Caucasia","05154","POINT (-75.197397 7.989436)","BAJO CAUCA","2","2021","710","7.3"
"Chigorodó","05172","POINT (-76.685044 7.672652)","URABA","9","2021","418","6.9"
"Cisneros","05190","POINT (-75.087684 6.538526)","NORDESTE","4","2021","115","11.4"
"Ciudad Bolívar","05101","POINT (-76.020994 5.850015)","SUROESTE","8","2021","240","9"
"Cocorná","05197","POINT (-75.185273 6.057769)","ORIENTE","7","2021","121","8"
"Concepción","05206","POINT (-75.259425 6.394975)","ORIENTE","7","2021","29","6"
"Concordia","05209","POINT (-75.907256 6.046154)","SUROESTE","8","2021","142","6.4"
"Copacabana","05212","POINT (-75.508181 6.346097)","VALLE DE ABURRA","1","2021","612","7.4"
"Dabeiba","05234","POINT (-76.266682 7.001567)","OCCIDENTE","6","2021","174","7.3"
"Donmatías","05237","POINT (-75.394608 6.486305)","NORTE","5","2021","125","6.2"
"Ebéjico","05240","POINT (-75.768514 6.326468)","OCCIDENTE","6","2021","104","8.4"
"El Bagre","05250","POINT (-74.812977 7.60005)","BAJO CAUCA","2","2021","310","5.7"
"El Carmen de Viboral","05148","POINT (-75.335351 6.083283)","ORIENTE","7","2021","385","6.1"
"El Peñol","05541","POINT (-75.161743 6.234274)","ORIENTE","7","2021","150","6.8"
"El Retiro","05607","POINT (-75.502683 6.057336)","ORIENTE","7","2021","183","7.3"
"El Santuario","05697","POINT (-75.265676 6.139528)","ORIENTE","7","2021","246","6.6"
"Entrerríos","05264","POINT (-75.517037 6.567385)","NORTE","5","2021","53","4.4"
"Envigado","05266","POINT (-75.587333 6.16996)","VALLE DE ABURRA","1","2021","1924","7.8"
"Fredonia","05282","POINT (-75.671749 5.927145)","SUROESTE","8","2021","158","6.3"
"Frontino","05284","POINT (-76.128568 6.77975)","OCCIDENTE","6","2021","149","7.1"
"Giraldo","05306","POINT (-75.953365 6.680421)","OCCIDENTE","6","2021","43","7.4"
"Girardota","05308","POINT (-75.446101 6.377536)","VALLE DE ABURRA","1","2021","403","7.3"
"Gómez Plata","05310","POINT (-75.219375 6.681523)","NORTE","5","2021","53","5.3"
"Granada","05313","POINT (-75.18443 6.14432)","ORIENTE","7","2021","62","6.3"
"Guadalupe","05315","POINT (-75.240458 6.814987)","NORTE","5","2021","36","5.3"
"Guarne","05318","POINT (-75.442619 6.279958)","ORIENTE","7","2021","388","6.6"
"Guatapé","05321","POINT (-75.161723 6.234276)","ORIENTE","7","2021","52","5.9"
"Heliconia","05347","POINT (-75.733349 6.207128)","OCCIDENTE","6","2021","54","9.9"
"Hispania","05353","POINT (-75.907416 5.799621)","SUROESTE","8","2021","41","7.2"
"Itagüí","05360","POINT (-75.609585 6.172619)","VALLE DE ABURRA","1","2021","2139","7.3"
"Ituango","05361","POINT (-75.764081 7.172568)","NORTE","5","2021","169","6"
"Jardín","05364","POINT (-75.819483 5.599097)","SUROESTE","8","2021","116","7.7"
"Jericó","05368","POINT (-75.786118 5.791557)","SUROESTE","8","2021","121","8.7"
"La Ceja","05376","POINT (-75.431681 6.030682)","ORIENTE","7","2021","480","6.9"
"La Estrella","05380","POINT (-75.643382 6.157644)","VALLE DE ABURRA","1","2021","564","7.4"
"La Pintada","05390","POINT (-75.606525 5.747143)","SUROESTE","8","2021","61","7.1"
"La Unión","05400","POINT (-75.361241 5.973832)","ORIENTE","7","2021","174","7.7"
"Liborina","05411","POINT (-75.811313 6.67786)","OCCIDENTE","6","2021","71","6.9"
"Maceo","05425","POINT (-74.673429 6.530691)","MAGDALENA MEDIO","3","2021","87","10.4"
"Marinilla","05440","POINT (-75.334772 6.173718)","ORIENTE","7","2021","424","6.1"
"Medellín","05001","POINT (-75.564739 6.253104)","VALLE DE ABURRA","1","2021","21917","8.5"
"Montebello","05467","POINT (-75.524621 5.945694)","SUROESTE","8","2021","42","6.2"
"Murindó","05475","POINT (-76.82131 6.981328)","URABA","9","2021","13","2.4"
"Mutatá","05480","POINT (-76.436928 7.245319)","URABA","9","2021","125","8.6"
"Nariño","05483","POINT (-75.176323 5.609727)","ORIENTE","7","2021","63","6.2"
"Nechí","05495","POINT (-74.775013 8.095003)","BAJO CAUCA","2","2021","129","4.6"
"Necoclí","05490","POINT (-76.786829 8.424299)","URABA","9","2021","273","6.1"
"Olaya","05501","POINT (-75.81238 6.628142)","OCCIDENTE","6","2021","20","6.2"
"Peque","05543","POINT (-75.908927 7.021696)","OCCIDENTE","6","2021","38","4.5"
"Pueblorrico","05576","POINT (-75.841914 5.790844)","SUROESTE","8","2021","60","6.8"
"Puerto Berrío","05579","POINT (-74.402022 6.490753)","MAGDALENA MEDIO","3","2021","347","8.4"
"Puerto Nare","05585","POINT (-74.581675 6.187952)","MAGDALENA MEDIO","3","2021","93","6.3"
"Puerto Triunfo","05591","POINT (-74.640079 5.87335)","MAGDALENA MEDIO","3","2021","142","7.4"
"Remedios","05604","POINT (-74.69368 7.02808)","NORDESTE","4","2021","185","6.1"
"Rionegro","05615","POINT (-75.373872 6.153548)","ORIENTE","7","2021","1079","7.4"
"Sabanalarga","05628","POINT (-75.818245 6.850482)","OCCIDENTE","6","2021","49","5.2"
"Sabaneta","05631","POINT (-75.615491 6.15156)","VALLE DE ABURRA","1","2021","682","7.6"
"Salgar","05642","POINT (-75.979184 5.963438)","SUROESTE","8","2021","120","6.5"
"San Andrés de Cuerquia","05647","POINT (-75.67649 6.914739)","NORTE","5","2021","44","6"
"San Carlos","05649","POINT (-74.992086 6.188726)","ORIENTE","7","2021","118","7.3"
"San Francisco","05652","POINT (-75.102069 5.964854)","ORIENTE","7","2021","48","8"
"San Jerónimo","05656","POINT (-75.72792 6.442677)","OCCIDENTE","6","2021","102","6.3"
"San José de La Montaña","05658","POINT (-75.683472 6.848958)","NORTE","5","2021","25","6.5"
"San Juan de Urabá","05659","POINT (-76.524538 8.766496)","URABA","9","2021","91","4.3"
"San Luis","05660","POINT (-74.994436 6.042772)","ORIENTE","7","2021","137","10.3"
"San Pedro de Los Milagros","05664","POINT (-75.555959 6.461815)","NORTE","5","2021","163","7"
"San Pedro de Urabá","05665","POINT (-76.382921 8.277916)","URABA","9","2021","173","5.3"
"San Rafael","05667","POINT (-75.028257 6.295426)","ORIENTE","7","2021","110","6.9"
"San Roque","05670","POINT (-75.019485 6.485044)","NORDESTE","4","2021","134","6.1"
"San Vicente","05674","POINT (-75.331782 6.282678)","ORIENTE","7","2021","127","5.6"
"Santa Bárbara","05679","POINT (-75.568167 5.874215)","SUROESTE","8","2021","226","8.2"
"Santa Fe de Antioquia","05042","POINT (-75.827742 6.556455)","OCCIDENTE","6","2021","249","9.1"
"Santa Rosa de Osos","05686","POINT (-75.460696 6.648965)","NORTE","5","2021","238","6.2"
"Santo Domingo","05690","POINT (-75.164398 6.471292)","NORDESTE","4","2021","74","5.9"
"Segovia","05736","POINT (-75.164407 6.471289)","NORDESTE","4","2021","306","7.7"
"Sonsón","05756","POINT (-75.31098 5.709254)","ORIENTE","7","2021","263","7.1"
"Sopetrán","05761","POINT (-75.742487 6.500955)","OCCIDENTE","6","2021","114","7.2"
"Támesis","05789","POINT (-75.712508 5.662788)","SUROESTE","8","2021","130","7.9"
"Tarazá","05790","POINT (-75.39983 7.58049)","BAJO CAUCA","2","2021","197","6.9"
"Tarso","05792","POINT (-75.82213 5.865469)","SUROESTE","8","2021","40","6.3"
"Titiribí","05809","POINT (-75.793717 6.063419)","SUROESTE","8","2021","103","9.5"
"Toledo","05819","POINT (-75.691555 7.01096)","NORTE","5","2021","42","8.2"
"Turbo","05837","POINT (-76.728476 8.095151)","URABA","9","2021","897","6.8"
"Uramita","05842","POINT (-76.266639 7.001396)","OCCIDENTE","6","2021","40","5.7"
"Urrao","05847","POINT (-76.134557 6.317018)","SUROESTE","8","2021","228","7.3"
"Valdivia","05854","POINT (-75.391627 7.292119)","NORTE","5","2021","130","9.1"
"Valparaíso","05856","POINT (-75.62448 5.616356)","SUROESTE","8","2021","50","7.6"
"Vegachí","05858","POINT (-74.798745 6.77151)","NORDESTE","4","2021","114","9.3"
"Venecia","05861","POINT (-75.733897 5.963555)","SUROESTE","8","2021","136","11.4"
"Vigía del Fuerte","05873","POINT (-76.896085 6.589081)","URABA","9","2021","17","1.8"
"Yalí","05885","POINT (-74.842107 6.675328)","NORDESTE","4","2021","56","7.2"
"Yarumal","05887","POINT (-75.416733 6.963321)","NORTE","5","2021","318","7.3"
"Yolombó","05890","POINT (-75.01183 6.59926)","NORDESTE","4","2021","162","6.8"
"Yondó","05893","POINT (-73.909599 7.007398)","MAGDALENA MEDIO","3","2021","122","6"
"Zaragoza","05895","POINT (-74.868261 7.492548)","BAJO CAUCA","2","2021","132","5.1"
